   2.0138241517534361E-005   5.9445713663550722E-003
   4.5547024219021980E-005   5.9425869806835757E-003
   5.7481689824797166E-005   5.9472562360170997E-003
   3.2918358989608242E-005   5.9445682898396348E-003
   1.6517034371076306E-005   5.9448075001059201E-003
   4.1020166380543976E-005   5.9454205746434143E-003
   4.1453225245121157E-005   5.9457210817804550E-003
   1.0846197619036018E-005   5.9443255560559924E-003
   1.7524097328101843E-005   5.9443987248819271E-003
   1.7851802788756650E-005   5.9437445829776123E-003
   3.5927861227098958E-005   5.9454905462498599E-003
   1.9323042271935780E-005   5.9448188405588744E-003
   1.5729594723793997E-005   5.9435586474617915E-003
   3.1385151234072261E-005   5.9436139723321743E-003
   1.9251668498328561E-005   5.9434508741265119E-003
   1.2202060627785611E-005   5.9443040566949396E-003
   2.8326315313760815E-005   5.9453709218051714E-003
   3.2227841019669415E-005   5.9449111807623320E-003
   5.0536428086289777E-005   5.9451236228372298E-003
   3.9353650373760951E-005   5.9465474455713922E-003
   4.2275152672819934E-005   5.9462204094048012E-003
   6.4014547985520812E-005   5.9422098323499298E-003
   4.4748089729012319E-005   5.9422126783010799E-003
   5.1391373230360873E-005   5.9452046497434899E-003
   5.1513910641826465E-005   5.9451471368894386E-003
   3.4382749710915518E-005   5.9469606166840227E-003
   3.9415330735781706E-005   5.9467508289219933E-003
   4.3985321973293065E-005   5.9453098073103169E-003
   4.6485115092419271E-005   5.9449169312719716E-003
   4.5437599969747683E-005   5.9449465575801171E-003
   2.5560883710513830E-005   5.9413727661246831E-003
   6.5621272761111888E-005   5.9416128935851813E-003
   4.6336555483300421E-005   5.9447646612263011E-003
   4.5196743229075180E-005   5.9447302318662706E-003
   4.3246156999925172E-005   5.9447041143823390E-003
   4.2370385393717084E-005   5.9446078314408565E-003
   5.4175871112230122E-005   5.9451465190261650E-003
   5.0941132349780724E-005   5.9449184217071566E-003
   4.2214257056337526E-005   5.9446733198770842E-003
   4.8390629895091154E-005   5.9449516817528473E-003
   4.0765123952731061E-005   5.9473970532220441E-003
   4.0063147653480221E-005   5.9448052839358133E-003
   4.4185683009807401E-005   5.9447057945222941E-003
   4.6508775475769769E-005   5.9448974213031228E-003
   5.1136764692784700E-005   5.9446998579192126E-003
   5.0453318333154798E-005   5.9448428213258056E-003
   5.0765872312910896E-005   5.9448437919424665E-003
   4.3856084081191670E-005   5.9447603099875004E-003
   4.4228091676892766E-005   5.9447577616816094E-003
   4.9809437023546153E-005   5.9448265246110485E-003
   5.1794110053693256E-005   5.9447306457368282E-003
   5.3979224853954445E-005   5.9449834870989567E-003
   2.9943153160267700E-005   5.9446882889299000E-003
   4.9190488582098737E-005   5.9449027263253984E-003
   4.8726552559017782E-005   5.9449763019801989E-003
   4.6794986600222126E-005   5.9449042302381480E-003
   5.4782507987667954E-005   5.9449422869313233E-003
   5.1168869061750768E-005   5.9446478481950298E-003
   6.5170467463271503E-005   5.9484273662481508E-003
   5.4274796532314705E-005   5.9451722723955873E-003
   5.0064283365780839E-005   5.9447122182059303E-003
   4.9331112622471379E-005   5.9447110312440864E-003
   4.5577939577603594E-005   5.9448668639258779E-003
   7.8197583023736545E-005   5.9425478922841071E-003
